date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,datemodified,checktimeet,death,hospitalized,datechecked,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,fips,positiveincrease,negativeincrease,total,totaltestresults,totaltestresultsincrease,posneg,deathincrease,hospitalizedincrease,hash,commercialscore,negativeregularscore,negativescore,positivescore,score,grade
20200528,SD,4793,34233,,105,406,,,,,3698,B,5/27/2020 18:00,2020-05-27T18:00:00Z,05/27 14:00,54,406,2020-05-27T18:00:00Z,,,,4793,46,83,937,39026,39026,1020,39026,0,15,5d24b8a4d7d8d47534bae58f60c6ac5abc32775a,0,0,0,0,0,
20200529,SD,4866,35816,,95,418,,,,,3744,B,5/28/2020 18:00,2020-05-28T18:00:00Z,05/28 14:00,59,418,2020-05-28T18:00:00Z,,,,4866,46,73,1583,40682,40682,1656,40682,5,12,2157d353f68f4b9e2ce7dbcf7016a822db731790,0,0,0,0,0,
20200530,SD,4960,37978,,93,427,,,,,3805,B,5/29/2020 18:00,2020-05-29T18:00:00Z,05/29 14:00,62,427,2020-05-29T18:00:00Z,,,,4960,46,94,2162,42938,42938,2256,42938,3,9,e4c0f4daa223cd7da6615981a88e6cb7f941876a,0,0,0,0,0,
20200531,SD,4993,39135,,86,432,,,,,3837,B,5/30/2020 18:00,2020-05-30T18:00:00Z,05/30 14:00,62,432,2020-05-30T18:00:00Z,,,,4993,46,33,1157,44128,44128,1190,44128,0,5,34bff444f69e6c38f4bd933c252b74af2dde30e1,0,0,0,0,0,
20200601,SD,5034,40627,,87,435,,,,,3903,B,6/1/2020 11:30,2020-06-01T11:30:00Z,06/01 07:30,62,435,2020-06-01T11:30:00Z,,,,5034,46,41,1492,45661,45661,1533,45661,0,3,4e60ef452f41b0a6aa279e6a2abbc760b4a810da,0,0,0,0,0,
20200602,SD,5067,41779,,89,443,,,,,3990,B,6/1/2020 18:00,2020-06-01T18:00:00Z,06/01 14:00,62,443,2020-06-01T18:00:00Z,,,,5067,46,33,1152,46846,46846,1185,46846,0,8,a2494d063842710d709a3351269e39bbcecdda60,0,0,0,0,0,
20200603,SD,5162,43500,,87,456,,,,,4084,B,6/2/2020 18:00,2020-06-02T18:00:00Z,06/02 14:00,62,456,2020-06-02T18:00:00Z,,,,5162,46,95,1721,48662,48662,1816,48662,0,13,94afd8cb171d03e765e2488dbf75e0a20917d6ef,0,0,0,0,0,
20200604,SD,5247,47375,,86,464,,,,,4163,B,6/3/2020 18:00,2020-06-03T18:00:00Z,06/03 14:00,64,464,2020-06-03T18:00:00Z,,,,5247,46,85,3875,52622,52622,3960,52622,2,8,2f19b97eee0f2143990ee4fc70ad0dad13c6767c,0,0,0,0,0,
20200605,SD,5277,48086,,83,467,,,,,4179,B,6/4/2020 18:00,2020-06-04T18:00:00Z,06/04 14:00,65,467,2020-06-04T18:00:00Z,,,,5277,46,30,711,53363,53363,741,53363,1,3,adb1540425c051cf2cffcd7f070845568fc70ebf,0,0,0,0,0,
20200606,SD,5367,50091,,93,474,,,,,4273,B,6/6/2020 12:04,2020-06-06T12:04:00Z,06/06 08:04,65,474,2020-06-06T12:04:00Z,,,,5367,46,90,2005,55458,55458,2095,55458,0,7,12b01ffd68bf017a1deaa2fe670e0ba0c2e2631b,0,0,0,0,0,
20200607,SD,5438,51622,,87,478,,,,,4335,B,6/6/2020 18:00,2020-06-06T18:00:00Z,06/06 14:00,65,478,2020-06-06T18:00:00Z,,,,5438,46,71,1531,57060,57060,1602,57060,0,4,35c140cb70a8036bb347ae0677df6ac62ad3d595,0,0,0,0,0,
20200608,SD,5471,52348,,92,482,,,,,4403,B,6/7/2020 18:00,2020-06-07T18:00:00Z,06/07 14:00,65,482,2020-06-07T18:00:00Z,,,,5471,46,33,726,57819,57819,759,57819,0,4,376fdc2647af747981dfab899f4d47f0a4bd407d,0,0,0,0,0,
20200609,SD,5523,53636,,90,487,,,,,4483,B,6/8/2020 18:00,2020-06-08T18:00:00Z,06/08 14:00,68,487,2020-06-08T18:00:00Z,,,,5523,46,52,1288,59159,59159,1340,59159,3,5,33aacd2cd103eb81920252ef032418ce346c3909,0,0,0,0,0,
20200610,SD,5604,55081,,101,503,,,,,4573,B,6/9/2020 18:00,2020-06-09T18:00:00Z,06/09 14:00,69,503,2020-06-09T18:00:00Z,,,,5604,46,81,1445,60685,60685,1526,60685,1,16,dcd117dbe1d5036bf1a90f977de4a57274ccf0e3,0,0,0,0,0,
20200611,SD,5665,56079,,87,514,,,,,4664,B,6/10/2020 18:00,2020-06-10T18:00:00Z,06/10 14:00,73,514,2020-06-10T18:00:00Z,,,,5665,46,61,998,61744,61744,1059,61744,4,11,b42765e8a8e4271acdd2e3f788b4e73d8fdde5b7,0,0,0,0,0,
20200612,SD,5742,57263,,87,525,,,,,4755,B,6/11/2020 18:00,2020-06-11T18:00:00Z,06/11 14:00,74,525,2020-06-11T18:00:00Z,,,,5742,46,77,1184,63005,63005,1261,63005,1,11,dc77239cc558d86b8c4e39f6560dbea32ab45e81,0,0,0,0,0,
20200613,SD,5833,58680,,85,531,,,,,4828,B,6/13/2020 12:00,2020-06-13T12:00:00Z,06/13 08:00,75,531,2020-06-13T12:00:00Z,,,,5833,46,91,1417,64513,64513,1508,64513,1,6,42ad09b6b1b02e4f93c9fccafef5a7ad9293064d,0,0,0,0,0,
20200614,SD,5898,59421,,87,539,,,,,4899,B,6/13/2020 18:00,2020-06-13T18:00:00Z,06/13 14:00,75,539,2020-06-13T18:00:00Z,,,,5898,46,65,741,65319,65319,806,65319,0,8,de955b550da3648218379f2cab7e4aa715f34f3c,0,0,0,0,0,
20200615,SD,5928,60467,,93,544,,,,,4961,B,6/14/2020 18:00,2020-06-14T18:00:00Z,06/14 14:00,75,544,2020-06-14T18:00:00Z,,,,5928,46,30,1046,66395,66395,1076,66395,0,5,40dd023b458499d9f0a79cd08ca83bd502dbdf80,0,0,0,0,0,
20200616,SD,5966,61236,,92,562,,,,,5069,B,6/15/2020 18:00,2020-06-15T18:00:00Z,06/15 14:00,77,562,2020-06-15T18:00:00Z,,,,5966,46,38,769,67202,67202,807,67202,2,18,27758f27f7da1f936e8047d7c730ed2809ba2d8c,0,0,0,0,0,
20200617,SD,6050,62938,,91,570,,,,,5143,B,6/16/2020 18:00,2020-06-16T18:00:00Z,06/16 14:00,78,570,2020-06-16T18:00:00Z,,,,6050,46,84,1702,68988,68988,1786,68988,1,8,d3d0f7bf7a1870a3e7f646a52dff75ccf12e83c9,0,0,0,0,0,
20200618,SD,6109,64244,,93,585,,,,,5221,B,6/17/2020 18:00,2020-06-17T18:00:00Z,06/17 14:00,78,585,2020-06-17T18:00:00Z,,,,6109,46,59,1306,70353,70353,1365,70353,0,15,b7d9725ef7a3bc37a251e5d88bf00fccafc1bbc4,0,0,0,0,0,
20200619,SD,6158,65035,,95,589,,,,,5276,B,6/18/2020 18:00,2020-06-18T18:00:00Z,06/18 14:00,81,589,2020-06-18T18:00:00Z,,,,6158,46,49,791,71193,71193,840,71193,3,4,80b19dc1941a074748ea17b5dcddf940bda00f0e,0,0,0,0,0,
20200620,SD,6225,65690,,91,598,,,,,5335,B,6/19/2020 18:00,2020-06-19T18:00:00Z,06/19 14:00,81,598,2020-06-19T18:00:00Z,,,,6225,46,67,655,71915,71915,722,71915,0,9,352b1d7f0e9a681a9ebbe96ee22bcc04ce6400af,0,0,0,0,0,
20200621,SD,6297,66729,,89,608,,,,,5389,B,6/20/2020 18:00,2020-06-20T18:00:00Z,06/20 14:00,81,608,2020-06-20T18:00:00Z,,,,6297,46,72,1039,73026,73026,1111,73026,0,10,571bd37d928b60ee02352a9ae0ba64f06ae564e3,0,0,0,0,0,
20200622,SD,6326,67003,,88,616,,,,,5437,B,6/21/2020 18:00,2020-06-21T18:00:00Z,06/21 14:00,81,616,2020-06-21T18:00:00Z,,,,6326,46,29,274,73329,73329,303,73329,0,8,3bbbaca922aa05aeac2619554e21b437413a8d56,0,0,0,0,0,
20200623,SD,6353,67633,,85,624,,,,,5497,B,6/22/2020 18:00,2020-06-22T18:00:00Z,06/22 14:00,83,624,2020-06-22T18:00:00Z,,,,6353,46,27,630,73986,73986,657,73986,2,8,83cfcb14e2e54d841fe32091626f08272451c039,0,0,0,0,0,
20200624,SD,6419,68658,,81,629,,,,,5554,B,6/23/2020 18:00,2020-06-23T18:00:00Z,06/23 14:00,84,629,2020-06-23T18:00:00Z,,,,6419,46,66,1025,75077,75077,1091,75077,1,5,2b0e8f543daa86ed08c414ee762ab51c4ecb46a4,0,0,0,0,0,
20200625,SD,6479,69375,,79,632,,,,,5592,B,6/24/2020 18:00,2020-06-24T18:00:00Z,06/24 14:00,87,632,2020-06-24T18:00:00Z,,,,6479,46,60,717,75854,75854,777,75854,3,3,f6214e46421487d6f9247c90df1c0850bae40336,0,0,0,0,0,
20200626,SD,6535,70480,,79,639,,,,,5652,B,6/25/2020 18:00,2020-06-25T18:00:00Z,06/25 14:00,88,639,2020-06-25T18:00:00Z,,,,6535,46,56,1105,77015,77015,1161,77015,1,7,79ef3e5f1b50528347ef0acd7487af66a2f187ee,0,0,0,0,0,
20200627,SD,6626,71474,,73,645,,,,,5717,B,6/26/2020 18:00,2020-06-26T18:00:00Z,06/26 14:00,91,645,2020-06-26T18:00:00Z,,,,6626,46,91,994,78100,78100,1085,78100,3,6,3aac5785f1d962df6dfb46c62ed186037a358cba,0,0,0,0,0,
20200628,SD,6681,72212,,75,652,,,,,5752,B,6/27/2020 18:00,2020-06-27T18:00:00Z,06/27 14:00,91,652,2020-06-27T18:00:00Z,,,,6681,46,55,738,78893,78893,793,78893,0,7,0de0a3b3a8bd1224e8007dbaf8db49db31f1b533,0,0,0,0,0,
20200629,SD,6716,72741,,70,657,,,,,5818,B,6/28/2020 18:00,2020-06-28T18:00:00Z,06/28 14:00,91,657,2020-06-28T18:00:00Z,,,,6716,46,35,529,79457,79457,564,79457,0,5,f9630f954c3a82a043b4dd503e1cdc0a941c143d,0,0,0,0,0,
20200630,SD,6764,73324,,62,666,,,,,5872,B,6/30/2020 12:39,2020-06-30T12:39:00Z,06/30 08:39,91,666,2020-06-30T12:39:00Z,,,,6764,46,48,583,80088,80088,631,80088,0,9,663271cd45e550497e1ca5d3bfed55109a55e15c,0,0,0,0,0,
20200701,SD,6826,74117,,65,674,,,,,5933,B,7/1/2020 11:46,2020-07-01T11:46:00Z,07/01 07:46,93,674,2020-07-01T11:46:00Z,,,,6826,46,62,793,80943,80943,855,80943,2,8,76a98327094f4a775548d3b2aacdff27da56cfb3,0,0,0,0,0,
20200702,SD,6893,75048,,64,683,,,,,5982,B,7/1/2020 18:00,2020-07-01T18:00:00Z,07/01 14:00,97,683,2020-07-01T18:00:00Z,,,,6893,46,67,931,81941,81941,998,81941,4,9,32b84f0ca3dd50412486e5fc5572498c93a0b215,0,0,0,0,0,
20200703,SD,6978,76015,,58,687,,,,,6049,B,7/2/2020 18:00,2020-07-02T18:00:00Z,07/02 14:00,97,687,2020-07-02T18:00:00Z,,,,6978,46,85,967,82993,82993,1052,82993,0,4,b9d1049dc7d7e0e6faab4b30beed3f2cc3520bbb,0,0,0,0,0,
20200704,SD,7028,76802,,54,689,,,,,6062,B,7/3/2020 18:00,2020-07-03T18:00:00Z,07/03 14:00,97,689,2020-07-03T18:00:00Z,,,,7028,46,50,787,83830,83830,837,83830,0,2,fd264d0db174f041ec80722f8a22f2caba5386e9,0,0,0,0,0,
20200705,SD,7063,76940,,59,691,,,,,6063,B,7/4/2020 18:00,2020-07-04T18:00:00Z,07/04 14:00,97,691,2020-07-04T18:00:00Z,,,,7063,46,35,138,84003,84003,173,84003,0,2,e2dfdc8773e1cc9da7f43a1e8cd5a3a6fba0a4a7,0,0,0,0,0,
20200305,TN,1,,,,,,,,,,,,,,,,,,,,,47,0,0,1,1,0,1,0,0,1a3951f5848911064a9fff1ba4e6869ef375c960,0,0,0,0,0,
20200306,TN,1,,,,,,,,,,,,,,,,,,,,,47,0,0,1,1,0,1,0,0,984539e0e1b18be52766032b430ee7a5da5374f5,0,0,0,0,0,
20200307,TN,1,,,,,,,,,,,,,,,,,,,,,47,0,0,1,1,0,1,0,0,35ed4bd0ff367da4763332b008f24c2d1da9f3a8,0,0,0,0,0,
20200308,TN,3,,,,,,,,,,,,,,,,,,,,,47,2,0,3,3,2,3,0,0,d08882890b4652582e356b010da7800a4122cec3,0,0,0,0,0,
20200309,TN,3,,,,,,,,,,,,,,,,,,,,,47,0,0,3,3,0,3,0,0,12a08132db8e115b34edd01c8abac6c25989c3ef,0,0,0,0,0,
20200310,TN,7,,,,,,,,,,,,,,,,,,,,,47,4,0,7,7,4,7,0,0,e4ab878760291b62b62744664d7f63859976cba2,0,0,0,0,0,
20200311,TN,7,50,,,,,,,,,,,,,,,,,,,,47,0,50,57,57,50,57,0,0,83b0454f183d439541c7cef47c98d26eb6d043ab,0,0,0,0,0,
20200312,TN,18,79,,,,,,,,,,3/12/2020 15:00,2020-03-12T15:00:00Z,03/12 11:00,,,2020-03-12T15:00:00Z,,,,,47,11,29,97,97,40,97,0,0,a6c59c5f80a42faede948eb11d09fd28a64b33f8,0,0,0,0,0,
20200313,TN,26,116,,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,47,8,37,142,142,45,142,0,0,0241efe683cfc273ff31e455aca74c3288eb19f6,0,0,0,0,0,
20200314,TN,32,130,,,,,,,,,,3/14/2020 15:00,2020-03-14T15:00:00Z,03/14 11:00,,,2020-03-14T15:00:00Z,,,,,47,6,14,162,162,20,162,0,0,2c37b3579ed395a4485a1e497b1380a3408bd6ad,0,0,0,0,0,
20200315,TN,39,157,,,,,,,,,,3/15/2020 15:00,2020-03-15T15:00:00Z,03/15 11:00,,,2020-03-15T15:00:00Z,,,,,47,7,27,196,196,34,196,0,0,cb49108bf7a0c7ed504ffedd34774d89d27d1bc5,0,0,0,0,0,
20200316,TN,52,270,,,,,,,,,,3/16/2020 15:23,2020-03-16T15:23:00Z,03/16 11:23,,,2020-03-16T15:23:00Z,,,,,47,13,113,322,322,126,322,0,0,e9e4cc5da6812bef9cd770ab76390be5cb78c32e,0,0,0,0,0,
20200317,TN,73,330,,,,,,,,,,3/17/2020 15:00,2020-03-17T15:00:00Z,03/17 11:00,,,2020-03-17T15:00:00Z,,,,,47,21,60,403,403,81,403,0,0,0eaed2575573531a4c4a45974681a2c320950ebd,0,0,0,0,0,
20200318,TN,98,349,,,,,,,,,,3/17/2020 15:00,2020-03-17T15:00:00Z,03/17 11:00,,,2020-03-17T15:00:00Z,,,,,47,25,19,447,447,44,447,0,0,0389e313f2c88a34c7280414cd50433ad1042fe2,0,0,0,0,0,
20200319,TN,154,349,,,,,,,,,,3/19/2020 15:00,2020-03-19T15:00:00Z,03/19 11:00,,,2020-03-19T15:00:00Z,,,,,47,56,0,503,503,56,503,0,0,38d4ba3fc5e95e78649892460f579d2f08188e86,0,0,0,0,0,
20200320,TN,228,563,,,,,,,,,,3/20/2020 15:00,2020-03-20T15:00:00Z,03/20 11:00,,,2020-03-20T15:00:00Z,,,,,47,74,214,791,791,288,791,0,0,d4d96f41d75ef42f9a183de6bda3187d68525fa4,0,0,0,0,0,
20200321,TN,371,3272,,,,,,,,,,3/20/2020 22:48,2020-03-20T22:48:00Z,03/20 18:48,,,2020-03-20T22:48:00Z,,,,,47,143,2709,3643,3643,2852,3643,0,0,fe3c949838afe4c4d7b780f0787770c84fb2f58d,0,0,0,0,0,
20200322,TN,505,3272,,,,,,,,,,3/22/2020 15:00,2020-03-22T15:00:00Z,03/22 11:00,,,2020-03-22T15:00:00Z,,,,,47,134,0,3777,3777,134,3777,0,0,f08641e0b8337bcf501db157fea6e8b6fb615414,0,0,0,0,0,
20200323,TN,615,3272,,,,,,,,,B,3/23/2020 15:00,2020-03-23T15:00:00Z,03/23 11:00,2,,2020-03-23T15:00:00Z,,,,,47,110,0,3887,3887,110,3887,2,0,e9d36c745ba0ddfb218644ae4b3b49c5794304c3,0,0,0,0,0,
20200324,TN,667,10517,,,,,,,,,A,3/24/2020 15:00,2020-03-24T15:00:00Z,03/24 11:00,2,,2020-03-24T15:00:00Z,,,,,47,52,7245,11184,11184,7297,11184,0,0,16f4cc89780d1db71d65cbeb3abc89666b802895,0,0,0,0,0,
20200325,TN,784,11012,,,53,,,,,,A,3/25/2020 15:00,2020-03-25T15:00:00Z,03/25 11:00,3,53,2020-03-25T15:00:00Z,,,,,47,117,495,11796,11796,612,11796,1,53,bc42f4a9028c25c52ac35c929a5ff15afbd9156e,0,0,0,0,0,
20200326,TN,957,13952,,,76,,,,,,A,3/26/2020 15:00,2020-03-26T15:00:00Z,03/26 11:00,3,76,2020-03-26T15:00:00Z,,,,,47,173,2940,14909,14909,3113,14909,0,23,9130525fa9441fcb8199d9feeb6727433dd5e24d,0,0,0,0,0,
20200327,TN,1203,14888,,,103,,,,,,A,3/27/2020 15:00,2020-03-27T15:00:00Z,03/27 11:00,6,103,2020-03-27T15:00:00Z,,,,,47,246,936,16091,16091,1182,16091,3,27,4fb0e108e42aa9632701ac9cb399d745333a1d73,0,0,0,0,0,
20200328,TN,1373,16965,,,118,,,,,,A,3/27/2020 15:00,2020-03-27T15:00:00Z,03/27 11:00,6,118,2020-03-27T15:00:00Z,,,,,47,170,2077,18338,18338,2247,18338,0,15,cbd1dbd255cad5080b8ce25351df76403d2eed4b,0,0,0,0,0,
20200329,TN,1537,19037,,,133,,,,,,A,3/29/2020 15:00,2020-03-29T15:00:00Z,03/29 11:00,7,133,2020-03-29T15:00:00Z,,,,,47,164,2072,20574,20574,2236,20574,1,15,c0ed4b02db28c47aa46132b10676baa29970385d,0,0,0,0,0,
20200330,TN,1834,21470,,,148,,,,,,A,3/30/2020 15:00,2020-03-30T15:00:00Z,03/30 11:00,13,148,2020-03-30T15:00:00Z,,,,,47,297,2433,23304,23304,2730,23304,6,15,23be5f02a5c0837ca63349e03980a892f90df150,0,0,0,0,0,
20200331,TN,2239,25121,,9,175,,,,,121,A,3/31/2020 15:00,2020-03-31T15:00:00Z,03/31 11:00,23,175,2020-03-31T15:00:00Z,,,,,47,405,3651,27360,27360,4056,27360,10,27,493a89530efb7cd78af49213e7e3bbe56e412f26,0,0,0,0,0,
20200401,TN,2683,29769,,486,200,,,,,137,A,4/1/2020 15:00,2020-04-01T15:00:00Z,04/01 11:00,24,200,2020-04-01T15:00:00Z,,,,,47,444,4648,32452,32452,5092,32452,1,25,ba39c2ef24d8e0019c152c7e8e75c0c64692a496,0,0,0,0,0,
20200402,TN,2845,31766,,656,263,,,,,220,A,4/2/2020 15:00,2020-04-02T15:00:00Z,04/02 11:00,32,263,2020-04-02T15:00:00Z,,,,,47,162,1997,34611,34611,2159,34611,8,63,2eb907c15f7d3437d474c97e8057e555c0c64e86,0,0,0,0,0,
20200403,TN,3067,34772,,625,293,,,,,248,A,4/3/2020 15:00,2020-04-03T15:00:00Z,04/03 11:00,37,293,2020-04-03T15:00:00Z,,,,,47,222,3006,37839,37839,3228,37839,5,30,024ca444c5e54b7d03b320334492b5065041756b,0,0,0,0,0,
20200404,TN,3321,38070,,601,311,,,,,416,A,4/4/2020 15:00,2020-04-04T15:00:00Z,04/04 11:00,43,311,2020-04-04T15:00:00Z,,,,,47,254,3298,41391,41391,3552,41391,6,18,86fc87ec23e3673e8702e6a2d2d3637e12ff9bc6,0,0,0,0,0,
20200405,TN,3633,41667,,637,328,,,,,295,A,4/4/2020 15:00,2020-04-04T15:00:00Z,04/04 11:00,44,328,2020-04-04T15:00:00Z,,,,,47,312,3597,45300,45300,3909,45300,1,17,ac71cf505585364ddfd4e7ee0f4dfdd9c05ee9a5,0,0,0,0,0,
20200406,TN,3802,43548,,834,352,,,,,356,A,4/6/2020 15:00,2020-04-06T15:00:00Z,04/06 11:00,65,352,2020-04-06T15:00:00Z,,,,,47,169,1881,47350,47350,2050,47350,21,24,6bbac2c10893e13927ce9e3c5a3d74f55bf1af05,0,0,0,0,0,
20200407,TN,4138,48736,,802,408,,,,,466,A,4/7/2020 15:00,2020-04-07T15:00:00Z,04/07 11:00,72,408,2020-04-07T15:00:00Z,,,,,47,336,5188,52874,52874,5524,52874,7,56,b5ff21fd91dbef389a57ef44f17ee9429a1b3d86,0,0,0,0,0,
20200408,TN,4362,52256,,708,449,,,,,592,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,79,449,2020-04-08T15:00:00Z,,,,,47,224,3520,56618,56618,3744,56618,7,41,768783e669aab358c3f30fa498ff0ccec987a399,0,0,0,0,0,
20200409,TN,4634,55215,,639,505,,,,,921,A,4/9/2020 15:00,2020-04-09T15:00:00Z,04/09 11:00,94,505,2020-04-09T15:00:00Z,,,,,47,272,2959,59849,59849,3231,59849,15,56,38f08a58b3e2afbb17987894fff6a09cd77e5de9,0,0,0,0,0,
20200410,TN,4862,57937,,561,536,,,,,1145,A,4/10/2020 15:00,2020-04-10T15:00:00Z,04/10 11:00,98,536,2020-04-10T15:00:00Z,,,,,47,228,2722,62799,62799,2950,62799,4,31,427e2acfedbb50e41c52efac50a4a4873a118c38,0,0,0,0,0,
20200411,TN,5114,61714,,411,556,,,,,1386,A,4/11/2020 15:00,2020-04-11T15:00:00Z,04/11 11:00,101,556,2020-04-11T15:00:00Z,,,,,47,252,3777,66828,66828,4029,66828,3,20,6565c5350ed0d0e279c5aa6085203e101fb185d6,0,0,0,0,0,
20200412,TN,5308,65369,,324,567,,,,,1504,A,4/11/2020 15:00,2020-04-11T15:00:00Z,04/11 11:00,101,567,2020-04-11T15:00:00Z,,,,,47,194,3655,70677,70677,3849,70677,0,11,ee949328e0fa175c9445e3749565785b0ff30e21,0,0,0,0,0,
20200413,TN,5610,70585,,458,579,,,,,1671,A,4/13/2020 15:00,2020-04-13T15:00:00Z,04/13 11:00,109,579,2020-04-13T15:00:00Z,,,,,47,302,5216,76195,76195,5518,76195,8,12,e8a1f96807e6827131f77ce3f7a576ac846c8918,0,0,0,0,0,
20200414,TN,5823,73008,,443,633,,,,,1969,A,4/14/2020 15:00,2020-04-14T15:00:00Z,04/14 11:00,124,633,2020-04-14T15:00:00Z,,,,,47,213,2423,78831,78831,2636,78831,15,54,f999127ff15dd20e6f6af97219cb7e3ca5c01f13,0,0,0,0,0,
20200415,TN,6079,74817,,412,663,,,,,2196,A,4/15/2020 15:00,2020-04-15T15:00:00Z,04/15 11:00,135,663,2020-04-15T15:00:00Z,,,,,47,256,1809,80896,80896,2065,80896,11,30,54066bdb1d645f4607043498b4c7755779c434be,0,0,0,0,0,
20200416,TN,6262,78787,,444,691,,,,,2786,A,4/16/2020 15:00,2020-04-16T15:00:00Z,04/16 11:00,141,691,2020-04-16T15:00:00Z,,,,,47,183,3970,85049,85049,4153,85049,6,28,e12a7f30b23ac67ddc92643c76d0b5101dc9cd28,0,0,0,0,0,
20200417,TN,6589,80684,,465,711,,,,,3017,A,4/17/2020 15:00,2020-04-17T15:00:00Z,04/17 11:00,142,711,2020-04-17T15:00:00Z,,,,,47,327,1897,87273,87273,2224,87273,1,20,00b9408f1793b32a5005f051cb65b2b627062470,0,0,0,0,0,
20200418,TN,6762,83824,,593,719,,,,,3234,A,4/18/2020 15:00,2020-04-18T15:00:00Z,04/18 11:00,145,719,2020-04-18T15:00:00Z,,,,,47,173,3140,90586,90586,3313,90586,3,8,2e8f19ad3ee9b38fe1aa9e05b474de4adf0f24e4,0,0,0,0,0,
20200419,TN,7070,90028,,393,724,,,,,3344,A,4/19/2020 15:00,2020-04-19T15:00:00Z,04/19 11:00,148,724,2020-04-19T15:00:00Z,,,,,47,308,6204,97098,97098,6512,97098,3,5,f6d72f60fd915fb2000171903f63e735eb9501de,0,0,0,0,0,
20200420,TN,7238,93451,,505,730,,,,,3575,A,4/20/2020 15:00,2020-04-20T15:00:00Z,04/20 11:00,152,730,2020-04-20T15:00:00Z,,,,,47,168,3423,100689,100689,3591,100689,4,6,0c9f44938adde11b2f7295315b4fea2f86d613c6,0,0,0,0,0,
20200421,TN,7394,100788,,523,760,,,,,3828,A,4/21/2020 15:00,2020-04-21T15:00:00Z,04/21 11:00,157,760,2020-04-21T15:00:00Z,,,,,47,156,7337,108182,108182,7493,108182,5,30,013e911afc22af65af5e904bdd54c085125b9127,0,0,0,0,0,
20200422,TN,7842,107138,,441,775,,,,,4012,A,4/22/2020 15:00,2020-04-22T15:00:00Z,04/22 11:00,166,775,2020-04-22T15:00:00Z,,,,,47,448,6350,114980,114980,6798,114980,9,15,f9fcd6c5294776b8dab14b78e45cc061f558db06,0,0,0,0,0,
20200423,TN,8266,114834,,488,793,,,,,4193,A,4/23/2020 15:00,2020-04-23T15:00:00Z,04/23 11:00,170,793,2020-04-23T15:00:00Z,,,,,47,424,7696,123100,123100,8120,123100,4,18,56961ee7b94364a0708a574aa0b9289d22a6f137,0,0,0,0,0,
20200424,TN,8726,122602,,593,808,,,,,4370,A,4/23/2020 15:00,2020-04-23T15:00:00Z,04/23 11:00,168,808,2020-04-23T15:00:00Z,,,,,47,460,7768,131328,131328,8228,131328,-2,15,939722e7cd30eabe8dc019e7189cd6c6d88865e6,0,0,0,0,0,
20200425,TN,9189,132217,,510,821,,,,,4467,B,4/25/2020 15:00,2020-04-25T15:00:00Z,04/25 11:00,178,821,2020-04-25T15:00:00Z,,,,,47,463,9615,141406,141406,10078,141406,10,13,a744144fbf317835f285d36f469a01de3185539e,0,0,0,0,0,
20200426,TN,9667,137807,,568,828,,,,,4527,B,4/26/2020 15:00,2020-04-26T15:00:00Z,04/26 11:00,181,828,2020-04-26T15:00:00Z,,,,,47,478,5590,147474,147474,6068,147474,3,7,97ce47897449e77a4efd8cebfbace26b951dc741,0,0,0,0,0,
20200427,TN,9918,144484,,618,837,,,,,4720,B,4/27/2020 15:00,2020-04-27T15:00:00Z,04/27 11:00,184,837,2020-04-27T15:00:00Z,,,,,47,251,6677,154402,154402,6928,154402,3,9,19104578ab5f4ad4840023eb002e27738f61c672,0,0,0,0,0,
20200428,TN,10052,151876,,611,894,,,,,4921,B,4/28/2020 15:00,2020-04-28T15:00:00Z,04/28 11:00,188,894,2020-04-28T15:00:00Z,,,,,47,134,7392,161928,161928,7526,161928,4,57,3fd2ca3f5bb1db6836b7e4645dca63bc2196c971,0,0,0,0,0,
20200429,TN,10366,158183,,614,1013,,,,,5140,B,4/28/2020 15:00,2020-04-28T15:00:00Z,04/28 11:00,195,1013,2020-04-28T15:00:00Z,,,,10366,47,314,6307,168549,168549,6621,168549,7,119,19c19b360887e771d4e0717c148866e00446ec72,0,0,0,0,0,
20200430,TN,10735,166891,,605,1045,,,,,5338,B,4/28/2020 15:00,2020-04-28T15:00:00Z,04/28 11:00,199,1045,2020-04-28T15:00:00Z,,,,10366,47,369,8708,177626,177626,9077,177626,4,32,f0d8fbacbbd1437f8ffcd6c616451604fc0000f2,0,0,0,0,0,
20200501,TN,11891,174241,,529,1113,,,,,5546,B,5/1/2020 15:00,2020-05-01T15:00:00Z,05/01 11:00,204,1113,2020-05-01T15:00:00Z,,,,11891,47,1156,7350,186132,186132,8506,186132,5,68,c69c736ce884096c26fccd7cdae01e77cf24c63b,0,0,0,0,0,
20200502,TN,12661,183615,,474,1125,,,,,5718,B,5/2/2020 15:00,2020-05-02T15:00:00Z,05/02 11:00,209,1125,2020-05-02T15:00:00Z,,,,12661,47,770,9374,196276,196276,10144,196276,5,12,3a483656cf73341a7b870e688e4f9de03a24ef02,0,0,0,0,0,
